"x1","x2","x3","x4","x5","z"
2,0,2,4,2,4.68897516589
2,1,0,0,1,2.70035664053445
0,1,1,3,1,6.45211380425429
2,0,2,1,1,0.585931027168003
1,1,0,3,2,5.00513956185722
1,0,1,2,2,0.737655404536982
1,0,1,1,2,2.23836949485696
0,1,0,0,2,3.31044608651973
1,0,0,0,0,-1.4791358549227
2,1,0,4,1,2.05264192476915
2,0,0,4,1,4.11005127146345
2,1,1,4,0,2.41535131388226
0,0,0,0,1,-0.85181012843877
0,1,0,1,0,1.64638294107023
0,0,2,0,0,-1.02789788175776
2,0,0,4,0,0.539105457384776
1,1,2,1,0,2.14691500676422
2,1,0,2,0,10.7868960529495
1,1,1,2,2,1.33441329135133
1,0,1,3,2,2.88341900805007
1,0,1,0,2,-0.0703409641664482
0,1,1,4,0,3.45666332912925
2,0,1,4,0,0.924678001826338
0,1,1,2,0,7.71335926433827
1,1,1,1,0,1.80316870268122
1,1,1,4,2,1.89917101119314
0,0,2,3,2,10.6146011498285
2,0,0,1,0,0.767916401299325
1,1,0,2,1,0.184647700131013
0,1,0,4,2,1.32391223785572
2,1,2,1,0,4.82452184249507
0,1,2,4,0,4.62026929918336
0,1,1,3,2,5.54150397514874
0,0,2,4,1,3.04829318798887
0,0,1,0,2,0.515989164820321
2,1,1,1,2,3.34005039961237
1,0,2,1,1,0.0945434960681663
1,1,0,4,0,0.379605786546711
1,1,1,2,2,4.13123686601879
0,0,0,2,2,1.05151279337216
1,1,2,1,2,1.13171561790103
1,1,2,1,2,3.49121714770039
1,0,1,3,1,0.745227375711409
1,0,0,0,2,-2.07234901658103
0,1,1,0,1,6.74073285378131
2,1,2,1,1,9.53729037668969
0,1,0,3,2,3.79146897718495
2,0,1,3,0,5.42339877834621
2,1,2,2,2,8.89223776893781
2,1,0,0,1,0.23600406454467
0,0,0,0,1,2.72829668578072
2,0,0,3,1,1.45508799774132
0,0,1,1,0,3.96308146384077
1,1,1,3,2,8.25516467634141
2,0,1,4,2,1.98448953558768
2,1,1,4,2,4.29489712131517
1,1,1,2,1,3.83187527106693
1,0,0,1,1,0.82049108717416
1,1,0,2,0,1.6441023091503
0,1,1,0,0,7.5577770332339
1,1,1,1,2,3.32664952949969
2,1,0,3,2,3.91267630937551
0,0,0,3,1,5.14565518163581
2,0,1,2,1,4.10074083674747
2,1,1,1,0,0.569743442785957
1,0,1,2,2,1.77036703930604
2,0,1,0,2,4.34325203975393
1,0,0,4,0,0.429921257482361
2,1,2,2,1,5.37400994032322
1,1,2,0,2,2.15461841218772
2,0,1,4,2,1.74074047491833
0,1,1,4,1,5.54611626929399
0,0,1,4,1,2.58050709373136
0,0,0,1,0,3.36444329370681
0,0,1,3,2,0.573782454377129
2,1,1,1,0,-0.809856416332312
0,1,2,3,2,3.59763807562673
0,0,2,3,0,4.36717477039061
0,0,2,0,1,-0.257357100649181
1,0,2,3,1,0.943137506005185
0,0,1,3,1,1.18076299227991
2,0,0,0,1,0.729674778497643
1,1,0,0,0,-0.167742316474841
1,0,0,0,1,-1.78629356610682
0,0,1,4,1,2.84372153185201
0,1,0,4,0,1.10703838761155
2,0,2,3,2,1.42703317603934
1,1,2,4,2,2.99726988350169
2,0,1,1,1,2.32314609575068
0,0,0,2,0,1.6775166177801
1,0,1,3,1,1.02781513343152
0,1,2,2,0,2.4289492442164
2,1,2,1,0,4.40619727605021
2,0,2,4,1,2.13741875805314
0,1,2,4,1,11.7137902138139
0,0,2,1,1,0.456507017277135
1,0,0,1,1,0.169031652769618
1,1,1,4,0,1.97034820310159
1,0,2,2,0,-1.32626109097004
1,0,2,2,0,0.862685617016971
2,1,0,0,2,7.31706219062933
0,1,1,2,0,5.52340661675645
2,1,1,4,0,16.1481042092846
1,1,1,3,1,15.9400656736723
0,1,2,3,1,3.35951941505756
1,1,0,4,1,3.17730788825651
2,0,1,3,1,2.67239040720048
2,0,0,3,0,-0.138086712699028
0,1,2,1,1,4.83440076603439
0,0,2,4,1,4.15091574370304
1,0,1,3,0,1.02290241673337
2,0,1,0,2,2.0322650863884
1,1,1,4,0,1.20664127463394
2,1,2,3,1,5.6488637576008
1,0,2,1,0,-1.3941699302246
1,1,1,1,2,2.6004832283437
2,1,0,0,1,5.89730889560523
0,1,0,4,0,2.64226073881057
0,1,2,2,2,3.10802656091008
1,0,1,0,2,0.0925811984040578
1,0,2,4,2,0.612224573634779
0,0,1,4,0,6.58268142621917
2,0,2,3,2,2.21195375595892
0,0,1,1,0,0.622322888744518
0,0,2,4,1,3.31155266506453
2,1,1,1,1,4.02564446113969
2,0,0,2,1,1.71782801316787
0,1,1,1,2,2.03139575567705
2,0,2,0,2,4.60517410116995
0,0,1,2,2,1.22651248928012
2,1,1,4,1,4.86138473083667
2,1,1,0,2,2.12557704573045
2,0,2,0,2,2.92892050665412
2,1,1,3,2,3.37991000571172
1,1,0,0,2,1.69828107522111
0,1,1,2,1,3.38173082627997
2,1,0,4,0,2.70033330116142
1,0,2,2,2,1.8419105159962
0,1,2,4,0,3.52230871146456
0,1,2,4,1,12.1249550335506
2,0,0,4,0,-0.0101563105429265
2,0,2,2,2,1.48857689181984
2,1,0,4,2,3.93431393671172
0,1,1,2,2,1.96259080818794
1,0,0,3,2,2.68623208084419
0,0,0,2,2,1.44822517881462
1,0,2,4,2,1.86654113377623
0,1,1,4,0,4.6489815872514
1,1,0,0,0,1.19757057327128
1,1,1,2,2,1.3402794101832
2,0,1,2,0,1.97197797011334
1,0,1,0,0,-0.719885046397393
1,0,0,1,2,1.0365139880428
0,1,1,3,1,5.67975558427158
0,1,0,4,0,3.4365845244664
0,1,2,1,2,5.16665196509186
2,1,0,3,0,1.86676499514176
2,1,1,2,1,1.52599682045367
0,1,1,1,0,1.42606696830202
1,0,1,4,0,-0.449838172916355
1,1,2,4,1,18.5117046950608
1,0,1,1,0,-2.11193893107798
1,0,2,2,0,0.535722488757989
2,1,2,1,1,8.34506520704556
2,0,2,0,2,2.54750490081026
0,0,1,3,2,1.95573066130333
2,0,0,4,0,1.82571023668448
0,1,0,4,2,1.64489786660014
1,1,2,0,2,4.38826044800731
2,0,1,0,2,1.57211365477619
2,1,2,4,1,2.34586839447129
1,1,2,0,1,2.86494667901558
1,0,2,0,0,1.53862596565649
2,0,1,1,0,5.37890320797502
2,0,1,3,2,3.29772538619355
1,0,0,3,2,2.79151111868223
1,0,1,2,2,1.20910929297043
2,1,1,2,1,3.46648298444776
1,1,1,1,1,2.99545876093917
1,0,2,3,1,2.5059464586042
2,1,1,2,0,5.68431487507531
0,1,0,3,1,2.29183724969591
0,0,0,2,0,-1.05859186463911
1,1,1,0,0,5.16810034719861
1,0,0,0,0,-0.582666618012802
0,1,2,4,1,7.54550092007102
1,0,2,4,0,0.683628809932388
2,1,0,3,0,0.507304395794207
1,0,0,2,0,-0.548528738570387
1,0,0,2,1,0.177394937117689
0,0,2,1,2,4.19299142186598
1,1,0,0,2,6.81622135368922
1,1,2,4,0,1.06950883969323
1,0,1,3,1,-0.0867907176352495
2,0,2,1,1,2.11977700157902
2,0,0,3,2,4.52417747549429
1,0,0,3,2,3.69531444047445
0,0,1,1,1,1.55496246821369
1,1,0,1,1,1.87369466857382
2,1,0,4,2,0.776437661276596
1,1,1,1,0,3.13238999346528
1,1,1,3,0,12.9194063644911
1,0,2,4,2,1.44148960191861
2,0,0,0,0,0.906395129545273
0,1,2,2,0,3.84718497217726
1,1,0,1,0,-1.003798082021
0,1,2,2,1,2.47236528082
2,0,2,4,2,6.35666792969405
0,0,2,4,0,0.396415126264012
2,1,2,0,1,2.22918840366507
1,0,0,1,0,0.327882895015004
1,1,2,1,1,14.9361404761879
1,1,1,3,1,4.18656299918046
0,1,2,3,1,2.58386854925287
2,1,0,0,2,2.59451456465356
2,0,0,2,0,-1.28220112614241
1,0,2,1,1,0.266888015561544
0,1,0,3,1,3.09289103219501
0,1,0,2,1,1.26248882725904
2,0,0,0,1,2.66684790562787
0,1,0,0,1,1.81295565323544
0,0,2,1,1,1.13668781591011
2,1,0,1,2,8.33982690382289
1,0,2,4,0,1.40799811487815
0,0,1,2,1,0.135628526071074
2,1,0,3,1,4.10596476431131
0,0,1,2,0,1.3062342487954
2,0,2,3,1,4.17008403342172
2,1,1,3,1,3.79934615050364
0,1,1,2,1,6.299835446874
1,1,0,2,0,4.61613622796428
2,0,2,0,0,1.18342533867836
0,0,1,2,2,-0.507620219998604
1,1,2,1,1,10.807636572902
0,0,2,2,0,1.12819793025888
0,0,0,1,0,0.952881013909816
1,0,2,4,1,2.16286937756406
1,1,1,2,2,5.01992068884032
1,0,2,3,2,2.81244425275772
0,0,0,0,2,2.38915247018497
2,0,0,3,0,0.313020251765395
2,1,1,4,0,4.87343538943581
0,1,2,2,1,-0.190563723059844
1,1,2,1,1,1.06652758684618
0,1,0,4,1,1.45450579227496
1,1,1,0,1,0.0656113401066746
1,1,2,4,0,1.8131133639162
1,0,1,2,0,-2.05396288340268
1,0,1,1,0,1.51467114440924
0,1,2,1,2,-0.990865046574871
1,1,0,2,1,-0.178826882293971
1,1,1,4,1,2.07526375531954
0,1,1,1,1,-0.395621047624553
1,0,2,3,2,1.14408299170465
1,1,2,4,1,14.7089563100372
1,0,1,2,0,-3.12940427606718
0,1,1,3,2,2.8552839974944
1,0,1,3,1,-0.0962989610673128
2,1,1,2,0,2.33060387852151
1,1,1,1,1,0.363333795647879
2,0,0,4,0,-0.546595822370231
2,1,2,4,0,1.837798729736
1,1,0,4,2,3.20750651756246
2,0,2,0,0,1.08049189565083
2,0,2,0,1,1.19920528591648
2,0,0,2,1,2.52957530407482
0,0,0,3,1,-0.756418596297572
1,0,0,3,2,0.0365441084218479
1,1,1,2,1,3.32139419357222
2,0,0,4,1,2.3669960262409
2,0,2,2,1,-0.913711120675541
2,1,0,4,0,9.17642670128464
1,0,1,2,2,0.731929762485672
1,1,0,0,2,-1.22901833613925
0,0,2,2,1,1.98445617960178
0,1,1,0,0,4.55949338539051
2,1,0,4,2,6.0701062996991
1,1,2,0,1,1.2170700515858
2,0,1,3,1,1.83713829433484
2,0,0,2,2,1.94450394679156
2,1,2,4,0,6.94678303259053
2,1,0,2,2,4.46660083651251
1,0,0,4,0,1.49757899325855
2,1,2,0,0,0.935608821735278
1,0,1,3,0,-0.561144129587394
0,1,0,2,0,0.976586938280888
2,0,2,4,0,-1.90166885993522
1,0,0,4,2,0.514849535949516
1,0,1,4,1,1.83336735113077
0,1,0,3,0,-0.335394698273421
2,1,1,2,1,2.851703334072
1,0,1,0,1,-0.568815095144693
1,0,0,2,0,-0.780055589903881
1,0,1,0,0,1.4948432758705
1,1,1,1,2,2.24745959167439
2,1,0,0,1,3.20831918468673
2,1,0,0,0,1.8811025284668
2,1,1,3,0,2.1582451364794
0,1,1,4,1,3.70802923091075
0,0,0,1,1,3.31478483260569
1,0,2,2,1,0.293942123962632
1,1,1,3,1,2.81250625261036
1,0,1,4,2,0.899555338864366
0,0,1,3,0,3.00782751702767
0,1,0,2,0,3.5179160857713
0,0,1,1,2,4.09201188013655
2,0,1,0,0,6.08302384656912
2,1,2,1,0,1.39127874335785
1,1,2,3,0,1.71714440762096
0,0,1,1,0,3.63327672679567
1,1,0,1,0,1.56947452239211
2,1,0,2,2,2.27568465280173
2,1,2,0,0,1.5081420021647
2,1,0,3,1,2.79020086118593
2,1,2,0,1,3.93461025610287
0,0,0,3,2,3.14636115201127
0,1,1,2,2,4.0064739683491
1,1,1,2,1,2.25122204557341
1,1,1,4,2,5.19268079911954
0,1,2,4,0,5.23617685948789
2,1,2,2,0,2.28510385735635
0,0,1,2,0,3.87909786081637
0,1,2,2,1,3.80238143067099
2,0,2,2,1,2.55769881870236
2,1,2,0,0,3.16589310969511
0,1,2,0,0,5.63771685076899
2,0,1,1,2,0.828145297931545
1,1,2,0,0,7.89168347704175
0,0,2,0,0,3.35630590871274
1,1,1,0,1,5.23389929249781
2,1,0,3,1,2.19955967338131
0,0,2,4,2,4.63710598686866
2,0,2,2,1,0.389778649290255
0,0,1,2,0,0.693428500097941
2,1,0,4,0,3.47394408238276
0,1,0,4,0,2.22925141501241
1,0,1,3,0,0.908274412388197
0,0,2,1,2,1.39161049361165
2,0,2,2,0,0.35118851220492
1,0,1,4,2,1.95788775904338
2,1,0,3,2,0.341655883988456
2,0,1,3,1,2.03204679187322
1,0,0,2,1,1.81593496037163
1,1,2,4,1,10.6762274052822
1,1,2,2,0,1.66745142831886
2,0,2,1,1,-0.748390290843981
1,1,0,1,2,0.603081502695796
2,0,2,2,1,1.13912342961205
2,1,0,4,0,1.87600819072248
2,1,0,4,2,5.56825343129619
2,0,2,0,2,2.3500728386439
0,1,2,0,0,6.57345075443338
1,0,0,1,0,-0.298308513265968
1,0,1,4,1,0.968107905241064
0,0,1,3,0,0.652024152582943
0,0,0,3,2,2.50553138640192
2,1,1,0,0,1.10419369805947
1,0,2,3,2,1.23403883481977
1,1,2,3,1,4.99126482063702
2,0,0,2,0,-0.2368731250075
2,0,1,3,2,3.40509000069698
2,0,1,3,0,3.26456317983194
2,0,1,3,0,2.40481574336076
2,1,2,4,1,7.06579377429386
2,0,2,1,1,0.611947160183856
1,0,1,1,2,3.02519912206768
1,1,0,3,2,2.27986536844541
2,0,1,0,1,3.91290686485231
0,0,0,4,1,2.76478525259162
1,0,2,1,0,1.09904371128706
1,0,2,2,0,-0.308445835783082
0,1,2,0,2,9.64501156098171
1,0,0,1,2,0.531895738219341
1,0,1,3,0,0.806159116828053
0,0,0,1,2,9.5377126882202
1,0,1,4,0,-1.38594286494214
1,1,1,2,0,0.807858925653902
2,1,2,4,0,3.33131173883001
2,1,2,3,2,6.39309306016164
2,1,2,2,0,5.95556109228499
0,0,1,2,1,3.73838155505637
1,1,2,1,2,3.82314641861508
0,0,2,3,0,0.147115541159518
1,1,2,4,0,10.3229695513261
1,1,0,1,0,3.80755239689062
0,1,1,4,2,2.01408209816526
0,1,1,1,1,3.72669964822487
2,0,2,2,1,6.16634621110381
0,1,0,1,0,5.61450287579273
1,0,1,4,0,1.1863660394449
0,0,0,4,1,1.9442881525516
2,0,2,1,2,4.00145385897883
0,1,2,2,2,5.87429630705158
0,1,0,2,2,3.63554004245626
0,0,0,3,2,1.7100553111559
1,1,2,2,2,5.23800946459891
0,1,1,1,1,0.605241489828173
2,0,2,2,1,7.77517624075863
1,1,0,1,2,3.2354711987522
2,1,2,3,2,15.8407337306033
2,1,1,4,0,3.43659296928905
2,0,2,1,0,-0.134846750080742
2,1,0,1,1,-0.106716907981014
1,0,1,0,2,-0.574652275873341
0,1,1,4,2,3.45105273516167
1,0,1,1,0,-2.44679588334729
2,1,1,1,0,2.00061987655769
0,1,0,4,2,7.18354867843772
0,1,1,1,2,4.80535408464305
1,1,0,0,2,6.85581556485186
0,0,2,3,2,3.22784221281675
1,1,0,3,0,1.53948978987188
2,0,2,1,1,0.290276838873598
2,1,1,0,0,7.10418520089013
2,0,1,3,1,2.52610824533179
2,1,1,4,1,1.17779334108073
2,0,2,1,0,0.0149939388643613
1,0,1,4,0,2.21629625578198
1,1,2,2,2,3.59529523743421
0,0,2,1,0,-0.570394136999981
2,0,2,0,2,5.57306687306265
0,1,0,4,0,7.01102906224714
2,0,2,2,2,3.34106092736519
2,1,2,2,2,3.86038589176808
2,0,0,3,0,2.56678759113135
2,1,2,1,2,1.82468037403053
1,1,2,2,1,6.67692802189253
1,0,2,2,0,0.835947189157136
0,0,2,4,1,2.22279116912036
2,1,0,4,1,5.24234572190138
1,1,1,4,2,1.96237292410322
1,1,2,1,2,2.5719455882965
1,1,2,0,2,0.898453270223467
0,1,1,3,2,3.71275751938911
1,1,2,2,1,3.62160508505777
2,1,0,0,2,4.95560298526011
2,0,1,4,1,2.05831805927631
1,1,0,4,1,2.67377327757799
1,0,2,1,2,-0.341408895033002
1,1,1,2,0,3.4673229058506
1,1,1,2,0,-0.0772869275902101
1,0,2,2,2,0.0558714359156853
2,1,0,4,0,1.40301872558582
2,1,2,3,2,6.99225169675365
1,1,2,4,1,2.80722999498801
2,1,2,3,2,7.38713025433635
0,1,0,3,2,2.90406649146432
1,0,2,1,1,0.641379001038671
2,0,1,1,0,2.27715798799388
1,0,2,1,0,0.23182256526031
1,1,2,4,0,2.16065245862328
0,0,1,1,0,-0.170160013253556
2,0,2,0,2,2.41972997475221
1,0,0,2,0,0.351601617406622
2,1,0,0,1,13.8835046537187
1,0,2,4,0,0.0581734746226877
1,1,1,0,0,6.40679452876499
0,1,0,1,0,1.61418053498389
2,1,2,2,2,5.09389595558126
1,0,2,4,2,1.27713392759707
1,0,2,3,2,3.08616884177202
2,0,2,3,2,2.46265086606103
2,0,1,0,2,3.09948356269071
1,1,0,3,0,2.72420036604407
1,1,1,1,2,7.86466213089769
1,0,2,0,2,0.496051361955629
2,1,1,4,1,2.34258903581521
1,0,2,1,1,0.646662429866322
1,0,1,4,2,1.12815604573692
2,0,0,4,0,2.83065535388204
2,1,0,4,1,3.72469884325105
2,1,1,1,2,2.19546301821135
0,1,2,0,0,5.16394383549717
0,0,1,1,0,0.203095739194359
0,1,0,2,0,0.88613449268777
1,1,2,3,0,0.39756272396384
0,1,1,4,0,1.73165495254609
1,1,1,4,1,11.8285913351523
2,0,1,3,1,0.851213083854873
2,0,1,1,1,4.61131788044514
1,0,0,4,2,-0.199630143630627
1,0,0,3,1,-0.790895133958603
1,1,1,0,0,4.62364205169301
0,0,1,1,0,1.17804286966038
0,1,1,4,2,13.363612702473
2,0,2,0,1,3.16714205283731
1,0,0,2,2,0.0642073010109485
0,0,1,0,1,2.25606413487974
1,0,1,3,0,-0.231991954306948
0,1,1,1,2,9.95374176019713
2,0,0,1,2,-0.750812246253969
0,1,1,2,2,2.78720970441271
2,0,1,3,1,2.50623538973217
1,0,2,4,2,-0.0182975820639553
0,1,1,0,0,1.35721687408526
2,1,0,2,2,3.25218568587094
2,0,0,4,0,8.35057758506
0,1,2,4,1,3.63660943895629
0,1,1,0,1,0.180195340696812
0,1,1,4,2,4.97101736305303
2,0,0,2,0,1.02979599527943
1,1,2,2,0,0.0168217083208906
0,0,1,2,0,6.24868115275331
0,0,2,2,1,7.54543076595048
2,0,0,0,1,1.69338667515347
1,1,0,2,0,2.74261541697632
0,0,1,4,0,5.71247086728104
0,0,2,2,2,2.02204876715608
1,1,2,0,0,3.31717479355371
1,0,2,3,0,-0.833111232503655
0,0,0,3,0,4.03576500639045
2,1,2,4,2,4.82501271330515
1,0,2,0,1,2.74196196273108
2,1,2,1,1,2.63175785530336
2,0,0,1,1,-0.983087660560057
2,1,1,3,1,4.69800901514961
0,1,1,0,1,5.65344463191815
2,1,0,1,1,3.43086479004032
2,0,2,1,2,3.89493747385592
2,1,1,1,2,3.27867390232399
0,0,1,3,1,5.12943514638305
1,1,1,2,1,3.30464289237553
0,1,2,3,2,5.35685959892009
0,1,2,0,1,3.46907538849939
0,1,2,0,1,4.77518777545151
1,0,0,0,2,0.184993677499831
2,0,0,1,1,3.40543267097444
1,0,0,4,0,-0.348624971884241
1,0,0,1,1,-0.805610719072954
2,0,1,3,0,0.980373273634157
2,1,2,0,1,4.55779379434864
1,0,1,3,0,1.49795292401396
0,0,0,0,0,0.46008535606559
2,0,2,2,2,2.27534859642491
2,1,2,0,0,-0.446548326084993
1,0,2,4,0,1.0682861917782
2,1,1,4,1,7.99312371173956
2,0,0,4,0,6.64955362560151
0,0,0,1,1,1.88903339828021
1,1,1,4,1,3.26318068168327
0,1,1,0,0,6.5907689367072
0,0,2,2,0,1.95277496335292
0,1,2,0,0,1.64711125838845
1,0,2,1,0,0.175313560045313
2,0,0,4,2,4.68333904192382
0,1,0,0,0,-0.154832310070313
2,1,1,0,0,3.11001584597073
2,1,1,4,0,3.67972477997238
1,0,2,0,1,-0.335877540326557
2,0,2,2,1,1.63055812132109
0,1,1,4,0,2.27747098466543
0,0,1,2,0,-0.308083296446803
0,0,2,1,2,0.0128895862541292
0,0,1,0,2,7.10503594822585
2,1,1,0,2,2.78703952213937
1,0,0,3,0,0.898840384756956
1,0,0,1,2,1.06428301536142
2,0,1,0,1,-0.0379707739061238
1,0,1,4,1,1.70028095937691
1,0,1,1,0,1.43305067345141
0,1,1,2,2,4.50383706522877
2,0,2,0,0,0.626749601312716
1,1,2,3,2,4.204316125213
1,0,1,0,2,0.943448240717272
2,0,0,4,0,-0.0715266697393004
1,0,1,4,0,1.65941043858227
0,1,1,3,2,4.81909730889186
1,1,0,4,0,1.93365146152035
0,1,0,4,2,0.0115049373584655
0,1,2,1,2,4.92674179191069
1,0,1,3,0,-1.14998913847836
2,0,0,2,2,2.87189499043515
0,1,1,1,2,8.19799745698648
2,0,2,0,0,0.394243850417945
2,1,2,1,1,4.75150583230036
1,0,0,4,1,1.31156263559406
0,1,1,0,1,1.32193958416651
0,0,2,0,0,0.231708768657437
1,0,2,3,1,2.11169268859098
2,0,2,2,1,3.10775429671584
1,1,1,4,1,2.69777545298481
0,1,2,4,1,5.81307266802715
0,1,0,0,0,4.15800533422139
1,0,0,3,0,0.0844946241078181
1,0,1,1,0,1.26320526695216
2,0,2,0,2,0.931536195888756
1,1,2,2,1,1.43155539833864
2,1,1,4,1,0.475802631926797
0,1,2,0,2,2.84136547692975
1,1,1,0,0,1.35417298356699
1,1,1,3,2,2.3084165751231
2,0,1,2,2,2.11347373962242
2,0,2,1,1,3.65472361617744
2,0,0,0,1,2.00619056227641
2,1,2,4,2,3.80319323270928
0,1,0,0,1,0.573562837518649
1,1,0,0,1,1.45755255522378
1,0,1,0,1,-0.980991649682906
0,0,2,0,0,2.21278464155852
2,0,1,2,2,3.91590883014618
0,1,0,3,2,3.63816033484034
0,1,1,3,1,5.46882228417013
2,1,1,1,0,1.22012462239865
1,0,0,4,1,3.11668855246851
2,0,2,2,2,4.04876170995616
0,1,1,0,1,0.90153798236231
0,1,0,4,1,5.64782302631675
0,1,0,0,1,-0.0901187713438698
2,1,0,3,0,1.42986715886569
2,0,0,4,0,2.35284971255375
1,1,0,1,2,2.54501153015976
1,1,0,3,0,4.15742795360594
1,0,1,0,2,0.233896758979419
0,0,1,1,0,-0.716543585583102
2,0,2,3,0,-0.329424608851596
0,1,1,0,0,1.33488046448267
2,0,1,0,1,1.36329528481372
0,0,0,4,0,8.71591003007721
2,1,2,1,1,9.14515443514744
0,1,2,4,2,2.2005362959271
2,0,0,1,1,2.85422677120899
0,1,1,2,2,8.86383659158165
1,0,2,3,0,-0.693690673399519
1,0,0,2,1,1.94194262341169
0,0,0,0,0,0.677600387475031
0,1,2,3,2,4.99933343277606
2,0,2,0,2,0.374670361894449
2,1,0,2,1,1.2159950347247
0,0,0,4,2,2.93356691560649
0,1,0,4,1,5.73977108415178
1,0,1,2,1,2.91257012587683
2,0,0,4,2,3.24498414099263
2,0,2,3,0,2.1167159529289
0,0,0,4,1,3.19643409402349
0,0,1,2,0,1.27911463089459
0,0,0,1,1,3.0172608179407
2,0,1,2,1,0.740957858875655
0,1,2,0,1,-0.129907484961832
1,0,0,4,1,2.86391248533444
2,0,0,1,1,-0.818721670794549
1,1,1,2,2,3.11048115787581
0,0,1,0,1,-0.338226062770504
1,1,2,0,0,1.02106745192088
0,0,0,2,0,0.996279374412713
2,1,0,4,2,7.58242041137832
0,0,1,1,0,3.89148965559294
2,1,2,3,1,12.1570069375313
2,0,2,0,0,1.90128495875798
0,1,1,4,0,0.604748458049466
1,0,0,1,0,-2.49729586816537
1,1,0,2,0,-0.0153574921902685
2,1,0,4,0,5.6063161641237
2,0,1,2,2,4.9509539994454
2,0,0,0,0,-0.0868472207958127
1,0,0,2,0,0.191635126383301
1,0,1,4,0,1.69093168080118
0,1,1,0,1,1.32861810080937
0,1,2,2,2,4.47139360270077
1,0,1,4,0,0.418327204333789
2,0,1,3,1,2.70080096812801
0,0,0,2,1,-0.5060816917531
1,0,1,4,2,0.514803256062786
2,1,0,4,2,7.981035778691
2,1,0,0,2,5.92790207809059
2,1,1,4,1,7.97637959443481
0,1,1,0,1,1.8557250625206
1,1,2,2,0,7.88611328880924
0,0,0,4,2,3.17273050328464
0,1,2,2,2,3.14968126462096
0,0,2,0,2,2.61149259429941
0,1,0,1,2,1.39427871475576
1,0,0,4,2,0.49010533047379
1,1,2,3,0,6.65818977568496
0,1,0,3,1,2.7914258228213
0,1,0,2,2,2.43878302586747
0,1,1,2,0,4.64096284298336
1,0,0,1,0,-0.576596581205751
1,1,0,2,2,2.10052548985273
0,0,0,3,2,3.04971929667924
0,0,1,3,0,3.73536414550115
1,1,1,1,1,4.3861877040122
0,1,0,3,2,2.82201973965305
0,1,1,2,0,4.06188659541114
2,1,0,1,1,3.44307211422337
1,0,0,1,0,-0.620487063859631
1,1,2,1,2,1.60310590151952
2,1,1,1,1,0.811310214641881
2,1,0,2,0,5.65730944081911
1,0,1,4,0,-0.0741717763838895
0,1,1,4,1,5.00569163658906
2,0,1,3,0,1.47548711269745
0,0,0,4,0,2.71967875313063
2,1,2,0,2,14.4603474350572
0,1,1,1,2,4.03678396986076
2,0,2,0,1,4.07533501334642
1,0,0,3,0,-2.1688182229566
0,1,2,2,2,4.94260279077216
1,1,0,0,1,0.545405418597223
2,1,2,3,2,5.08454772355197
0,1,2,2,1,10.5502250885879
1,1,1,4,2,4.48150839826663
1,0,1,1,0,-0.689927514963091
1,1,2,1,0,1.44355048712353
1,0,0,0,0,-0.068590866928583
1,0,1,0,1,-0.762575479965306
0,1,0,0,2,2.77609997522819
2,0,2,3,0,8.0254536585409
0,0,1,4,2,3.35148557463515
2,0,2,4,1,2.84792398343352
0,1,0,2,0,0.92029952824518
0,0,1,3,1,3.64636742303534
1,0,1,3,1,-0.393776070957183
2,1,0,2,2,9.71260988465259
2,1,0,0,0,1.3160659468062
0,1,2,2,1,5.20093002902421
0,0,0,4,0,0.194613660066257
0,1,1,3,2,2.40086804990452
0,0,2,1,0,0.452771718074119
2,1,0,2,1,3.36671369287018
2,0,0,4,0,8.71650696624732
0,0,1,1,0,0.876518800772337
2,1,2,4,1,4.25741555773608
0,0,1,0,2,0.631134683097764
2,0,2,2,0,1.58370132011253
1,1,1,2,1,4.18021818333593
1,0,2,3,1,1.03106113427477
2,0,2,3,0,1.39637455870828
2,0,1,0,2,5.51721223291117
2,1,2,4,1,6.21424084519005
1,0,1,4,0,1.98770703052727
2,1,0,2,1,1.90688360877455
0,0,1,3,1,1.86150277636436
2,0,1,2,2,1.03356503184611
2,0,2,3,2,2.9936350215553
2,1,1,4,2,2.69753023673302
0,1,0,2,2,3.75643051254116
1,0,1,1,1,-1.15039980559474
0,1,0,4,1,2.78411690370577
2,1,2,3,0,9.92748811058407
1,1,0,4,0,2.28433114960773
1,0,1,0,1,-0.44123853651977
0,0,2,4,1,2.14561389719166
2,1,1,4,1,3.05517445565779
1,0,2,3,2,2.30226243036227
0,0,0,0,0,0.629589545224909
1,1,0,4,1,3.53449585737755
0,1,1,3,2,1.00270899845876
1,0,1,4,0,0.300341037581684
2,1,0,4,2,4.29446937806255
0,1,2,1,0,1.52822953404379
1,0,0,2,0,-1.72896321757617
0,0,0,2,2,3.27508720479827
2,1,2,1,0,1.58761498772082
0,1,0,4,1,6.28567622734773
0,0,1,2,2,6.90427708892024
2,0,2,2,1,0.843001092225308
0,1,1,2,1,4.52223017383143
0,1,0,4,1,5.69485846742083
0,1,2,1,0,2.21398059983487
2,0,1,0,1,0.90236864082874
1,0,2,0,0,-0.637435202941853
1,1,1,2,0,4.63581957085827
2,1,2,3,1,12.3914999693898
1,1,0,2,0,1.18640600576864
0,1,2,1,0,68.3202338169235
1,1,2,1,1,20.0245481945985
0,1,1,2,1,3.37619459557306
0,0,1,0,2,0.298943375413844
0,0,2,1,0,2.21211445673488
1,0,1,3,2,1.76518909200995
