"","x1","x2","x3","x4","x5","z"
"2341","0","1","0","1","2","1"
"2342","0","0","0","1","0","0"
"2343","1","1","1","0","0","0"
"2344","1","0","0","0","0","0"
"2345","0","1","2","2","1","3"
"2346","1","0","2","2","1","2"
"2347","2","1","0","1","0","0"
"2348","1","0","0","1","0","0"
"2349","1","0","0","1","2","1"
"2350","0","0","2","1","3","3"
"2351","1","1","0","0","3","2"
"2352","1","1","2","2","0","2"
"2353","1","0","1","2","1","1"
"2354","2","0","2","0","2","3"
"2355","2","0","0","1","2","2"
"2356","1","0","0","2","3","2"
"2357","0","0","1","1","1","1"
"2358","1","1","0","0","1","0"
"2359","2","1","0","2","3","2"
"2360","1","1","1","0","1","0"
"2361","1","1","1","2","0","1"
"2362","1","0","2","2","3","3"
"2363","2","0","0","0","0","0"
"2364","0","1","2","1","0","1"
"2365","1","1","0","0","0","0"
"2366","0","1","2","1","2","3"
"2367","2","0","2","2","3","3"
"2368","0","0","2","2","0","1"
"2369","2","1","2","0","1","2"
"2370","1","0","0","1","0","0"
"2371","1","1","2","0","1","2"
"2372","1","1","1","2","2","3"
"2373","0","1","2","1","2","2"
"2374","2","1","0","0","3","1"
"2375","2","0","0","1","0","0"
"2376","1","0","2","1","2","2"
"2377","0","1","0","2","1","1"
"2378","0","1","0","1","2","1"
"2379","2","0","0","0","2","0"
"2380","0","1","0","0","1","0"
"2381","0","0","2","0","2","3"
"2382","2","1","0","1","3","2"
"2383","1","0","2","2","0","3"
"2384","0","0","1","1","1","0"
"2385","2","1","0","2","2","2"
"2386","0","0","1","1","0","0"
"2387","2","0","2","2","2","3"
"2388","2","1","1","2","1","2"
"2389","0","1","1","1","1","1"
"2390","1","1","0","1","0","0"
"2391","2","0","2","0","0","1"
"2392","0","0","1","1","3","2"
"2393","1","1","2","0","2","3"
"2394","0","0","2","1","0","1"
"2395","0","0","0","0","1","0"
"2396","1","0","2","2","1","2"
"2397","1","1","1","1","3","3"
"2398","1","0","2","1","2","3"
"2399","0","0","0","0","3","1"
"2400","2","0","0","2","1","0"
"2401","2","1","1","2","1","2"
"2402","0","1","2","1","1","1"
"2403","1","1","2","0","1","2"
"2404","0","1","0","2","1","1"
"2405","1","1","1","0","1","1"
"2406","1","1","2","2","0","2"
"2407","1","0","1","1","0","0"
"2408","1","0","1","0","0","0"
"2409","0","1","2","0","2","2"
"2410","1","1","0","1","1","1"
"2411","1","1","1","2","2","2"
"2412","0","1","1","0","1","1"
"2413","1","0","2","2","3","3"
"2414","1","1","2","2","2","3"
"2415","1","0","1","1","0","1"
"2416","0","1","1","2","3","2"
"2417","1","0","1","1","1","2"
"2418","2","1","1","1","0","1"
"2419","1","1","1","0","1","2"
"2420","2","0","0","2","0","0"
"2421","2","1","2","2","1","2"
"2422","1","1","0","2","3","3"
"2423","2","0","2","0","0","0"
"2424","2","0","2","0","2","2"
"2425","2","0","0","1","1","1"
"2426","0","0","0","1","1","0"
"2427","1","0","0","1","3","1"
"2428","1","1","1","1","2","3"
"2429","2","0","0","2","1","1"
"2430","2","0","2","1","1","2"
"2431","2","1","0","2","0","2"
"2432","1","0","1","1","2","2"
"2433","1","1","0","0","3","0"
"2434","0","0","2","1","1","1"
"2435","0","1","1","0","1","0"
"2436","2","1","0","2","3","3"
"2437","1","1","2","0","1","1"
"2438","2","0","1","2","2","3"
"2439","2","0","0","1","3","2"
"2440","2","1","2","2","1","3"
"2441","2","1","0","1","2","2"
"2442","1","0","0","2","1","0"
"2443","2","1","2","0","0","0"
"2444","1","0","1","2","0","1"
"2445","0","1","0","1","0","0"
"2446","2","0","2","2","0","2"
"2447","1","0","0","2","3","3"
"2448","1","0","1","2","2","2"
"2449","0","1","0","2","0","0"
"2450","2","1","1","1","2","2"
"2451","1","0","1","0","2","1"
"2452","1","0","0","1","1","0"
"2453","1","0","1","0","0","0"
"2454","1","1","1","0","3","3"
"2455","2","1","0","0","2","1"
"2456","2","1","0","0","1","0"
"2457","2","1","1","1","0","1"
"2458","0","1","1","2","1","2"
"2459","0","0","0","0","2","0"
"2460","1","0","2","1","1","2"
"2461","1","1","1","1","2","3"
"2462","1","0","1","2","2","3"
"2463","0","0","1","1","0","0"
"2464","0","1","0","1","0","1"
"2465","0","0","1","0","3","1"
"2466","2","0","1","0","0","1"
"2467","2","1","2","0","0","2"
"2468","1","1","2","2","0","1"
"2469","0","0","1","0","1","0"
"2470","1","1","0","0","1","1"
"2471","2","1","0","1","3","2"
"2472","2","1","2","0","1","1"
"2473","2","1","0","2","2","2"
"2474","2","1","2","0","1","1"
"2475","0","0","0","2","3","2"
"2476","0","1","1","1","2","2"
"2477","1","1","1","1","2","2"
"2478","1","1","1","2","2","3"
"2479","0","1","2","2","0","3"
"2480","2","1","2","1","0","1"
"2481","0","0","1","1","0","0"
"2482","0","1","2","1","2","3"
"2483","2","0","2","1","2","3"
"2484","2","1","2","0","0","0"
"2485","0","1","2","0","0","0"
"2486","2","0","1","0","2","1"
"2487","1","1","2","0","0","1"
"2488","0","0","2","0","1","1"
"2489","1","1","1","0","1","1"
"2490","2","1","0","2","1","2"
"2491","0","0","2","2","3","3"
"2492","2","0","2","1","1","3"
"2493","0","0","1","1","0","0"
"2494","2","1","0","2","0","1"
"2495","0","1","0","2","0","0"
"2496","1","0","1","1","1","0"
"2497","0","0","2","0","3","3"
"2498","2","0","2","1","0","1"
"2499","1","0","1","2","2","2"
"2500","2","1","0","2","3","3"
"2501","2","0","1","2","2","2"
"2502","1","0","0","1","1","0"
"2503","1","1","2","2","1","3"
"2504","1","1","2","1","0","2"
"2505","2","0","2","1","1","1"
"2506","1","1","0","0","2","1"
"2507","2","0","2","1","2","3"
"2508","2","1","0","2","0","1"
"2509","2","1","0","2","3","2"
"2510","2","0","2","0","3","3"
"2511","0","1","2","0","0","0"
"2512","1","0","0","0","1","0"
"2513","1","0","1","2","1","2"
"2514","0","0","1","2","0","1"
"2515","0","0","0","1","3","2"
"2516","2","1","1","0","0","0"
"2517","1","0","2","2","2","3"
"2518","1","1","2","2","1","3"
"2519","2","0","0","1","0","0"
"2520","2","0","1","1","2","3"
"2521","2","0","1","1","0","1"
"2522","2","0","1","2","0","1"
"2523","2","1","2","2","2","3"
"2524","2","0","2","0","2","2"
"2525","1","0","1","0","3","1"
"2526","1","1","0","2","3","2"
"2527","2","0","1","0","2","2"
"2528","0","0","0","2","2","1"
"2529","1","0","2","0","0","0"
"2530","1","0","2","1","0","3"
"2531","0","1","2","0","3","2"
"2532","1","0","0","0","3","1"
"2533","1","0","1","2","0","0"
"2534","0","0","0","0","3","1"
"2535","1","0","1","2","0","0"
"2536","1","1","1","1","1","1"
"2537","2","1","2","2","0","1"
"2538","2","1","2","2","3","3"
"2539","2","1","2","1","1","3"
"2540","0","0","1","1","1","0"
"2541","1","1","2","0","3","3"
"2542","0","0","2","1","1","3"
"2543","1","1","2","2","0","3"
"2544","1","1","0","0","1","0"
"2545","0","1","1","2","3","3"
"2546","0","1","1","0","1","1"
"2547","2","0","2","1","2","3"
"2548","0","1","0","0","0","0"
"2549","1","0","1","2","0","1"
"2550","0","0","0","2","2","0"
"2551","2","0","2","0","3","3"
"2552","0","1","2","1","3","3"
"2553","0","1","0","1","3","3"
"2554","0","0","0","1","3","0"
"2555","1","1","2","1","2","3"
"2556","0","1","1","0","1","1"
"2557","2","0","2","1","2","3"
"2558","1","1","0","0","3","3"
"2559","2","1","2","1","3","3"
"2560","2","1","1","2","0","2"
"2561","2","0","2","0","0","1"
"2562","2","1","0","0","1","0"
"2563","1","0","1","0","3","1"
"2564","0","1","1","2","2","2"
"2565","1","0","1","0","0","0"
"2566","2","1","1","1","0","0"
"2567","0","1","0","2","3","2"
"2568","0","1","1","0","3","2"
"2569","1","1","0","0","3","2"
"2570","0","0","2","2","3","3"
"2571","1","1","0","2","1","1"
"2572","2","0","2","1","2","2"
"2573","2","1","1","0","0","0"
"2574","2","0","1","2","2","3"
"2575","2","1","1","2","2","3"
"2576","2","0","2","0","1","2"
"2577","1","0","1","2","1","2"
"2578","1","1","2","1","3","3"
"2579","0","0","2","0","0","0"
"2580","2","0","2","0","2","2"
"2581","0","1","0","2","0","1"
"2582","2","0","2","1","2","3"
"2583","2","1","2","1","3","3"
"2584","2","0","0","2","0","1"
"2585","2","1","2","0","3","3"
"2586","1","1","2","1","1","2"
"2587","1","0","2","1","0","1"
"2588","0","0","2","2","2","3"
"2589","2","1","0","2","1","2"
"2590","1","1","1","2","3","3"
"2591","1","1","2","0","2","3"
"2592","1","1","2","0","3","1"
"2593","0","1","1","1","2","3"
"2594","1","1","2","1","1","2"
"2595","2","1","0","0","3","3"
"2596","2","0","1","2","1","2"
"2597","1","1","0","2","2","2"
"2598","1","0","2","1","2","3"
"2599","1","1","1","1","1","2"
"2600","1","1","1","1","0","1"
"2601","1","0","2","1","3","3"
"2602","2","1","0","2","0","0"
"2603","2","1","2","2","3","3"
"2604","1","1","2","2","1","3"
"2605","2","1","2","2","2","3"
"2606","0","1","0","2","3","2"
"2607","1","0","2","0","2","2"
"2608","2","0","1","0","0","0"
"2609","1","0","2","0","0","1"
"2610","1","1","2","2","0","2"
"2611","0","0","1","1","0","0"
"2612","2","0","2","0","3","3"
"2613","1","0","0","1","0","0"
"2614","2","1","0","0","1","1"
"2615","1","0","2","2","0","2"
"2616","1","1","1","0","0","1"
"2617","0","1","0","1","0","0"
"2618","2","1","2","1","3","3"
"2619","1","0","2","2","3","3"
"2620","1","0","2","1","3","3"
"2621","2","0","2","2","3","3"
"2622","2","0","1","0","3","2"
"2623","1","1","0","2","0","1"
"2624","1","1","1","1","3","3"
"2625","1","0","2","0","3","2"
"2626","2","1","1","2","1","2"
"2627","1","0","2","0","2","1"
"2628","1","0","1","2","3","3"
"2629","2","0","0","2","0","1"
"2630","2","1","0","2","2","3"
"2631","2","1","1","0","3","3"
"2632","0","1","2","0","1","1"
"2633","0","0","1","1","0","0"
"2634","0","1","0","1","0","0"
"2635","1","1","2","2","0","3"
"2636","0","1","1","2","0","0"
"2637","1","1","1","2","2","3"
"2638","2","0","1","2","1","2"
"2639","2","0","1","0","2","2"
"2640","1","0","0","2","3","3"
"2641","1","0","0","2","2","0"
"2642","1","1","1","0","0","1"
"2643","0","0","1","0","0","0"
"2644","0","1","1","2","3","2"
"2645","2","0","2","0","1","0"
"2646","1","0","0","1","3","2"
"2647","0","0","1","0","1","0"
"2648","1","0","1","2","0","1"
"2649","0","1","1","0","3","3"
"2650","2","0","0","0","2","1"
"2651","0","1","1","1","3","3"
"2652","2","0","1","2","2","2"
"2653","1","0","2","2","2","3"
"2654","0","1","1","0","0","0"
"2655","2","1","0","1","3","1"
"2656","2","0","0","2","0","0"
"2657","0","1","2","2","1","3"
"2658","0","1","1","0","1","0"
"2659","0","1","1","2","3","3"
"2660","2","0","0","1","0","0"
"2661","1","1","2","1","0","1"
"2662","0","0","1","1","0","0"
"2663","0","0","2","1","1","1"
"2664","2","0","0","0","1","0"
"2665","1","1","0","1","1","1"
"2666","0","0","1","2","0","0"
"2667","0","0","2","1","3","3"
"2668","1","1","2","0","0","1"
"2669","1","0","2","1","0","1"
"2670","0","0","0","1","0","0"
"2671","2","1","2","2","2","3"
"2672","1","0","2","0","2","3"
"2673","2","1","2","0","1","3"
"2674","2","0","0","1","2","0"
"2675","2","1","1","2","2","3"
"2676","0","1","1","0","2","1"
"2677","2","1","0","1","1","0"
"2678","2","0","2","1","3","3"
"2679","2","1","1","0","3","2"
"2680","0","0","1","2","1","2"
"2681","1","1","1","1","1","2"
"2682","0","1","2","2","3","3"
"2683","0","1","2","0","1","1"
"2684","0","1","2","0","2","2"
"2685","1","0","0","0","3","0"
"2686","2","0","0","0","1","0"
"2687","1","0","0","2","0","0"
"2688","1","0","0","0","1","0"
"2689","2","0","1","2","0","1"
"2690","2","1","2","0","2","3"
"2691","1","0","1","2","0","1"
"2692","0","0","0","0","1","0"
"2693","2","0","2","1","3","2"
"2694","2","1","2","0","0","1"
"2695","1","0","2","2","0","2"
"2696","2","1","1","2","2","3"
"2697","2","0","0","2","1","1"
"2698","0","0","0","1","2","0"
"2699","1","1","1","2","2","2"
"2700","0","1","1","0","1","0"
"2701","0","0","2","1","0","2"
"2702","0","1","2","0","1","2"
"2703","1","0","2","0","0","1"
"2704","2","0","0","2","2","2"
"2705","0","1","0","0","0","0"
"2706","2","1","1","0","1","0"
"2707","2","1","1","2","0","2"
"2708","1","0","2","0","1","2"
"2709","2","0","2","1","2","2"
"2710","0","1","1","2","1","1"
"2711","0","0","1","1","1","1"
"2712","0","0","2","1","2","3"
"2713","0","0","1","0","3","2"
"2714","2","1","1","0","3","2"
"2715","1","0","0","2","1","0"
"2716","1","0","0","1","3","1"
"2717","2","0","1","0","2","0"
"2718","1","0","1","2","1","1"
"2719","1","0","1","0","0","0"
"2720","0","1","1","1","3","3"
"2721","2","0","2","0","1","2"
"2722","1","1","2","2","2","3"
"2723","1","0","1","0","3","1"
"2724","2","0","0","2","0","0"
"2725","1","0","1","2","0","2"
"2726","0","1","1","1","3","3"
"2727","1","1","0","2","0","2"
"2728","0","1","0","2","3","2"
"2729","0","1","2","0","2","2"
"2730","1","0","1","2","0","0"
"2731","2","0","0","1","3","2"
"2732","0","1","1","0","2","2"
"2733","2","0","2","0","1","0"
"2734","2","1","2","0","2","3"
"2735","1","0","0","2","2","2"
"2736","0","1","1","0","1","0"
"2737","0","0","2","0","0","1"
"2738","1","0","2","2","1","3"
"2739","2","0","2","1","1","2"
"2740","1","1","1","2","2","3"
"2741","0","1","2","2","2","3"
"2742","0","1","0","0","0","0"
"2743","1","0","0","1","0","0"
"2744","1","0","1","1","0","0"
"2745","2","0","2","0","2","2"
"2746","1","1","2","1","1","2"
"2747","2","1","1","2","2","2"
"2748","0","1","2","0","3","3"
"2749","1","1","1","0","0","0"
"2750","1","1","1","1","2","3"
"2751","2","0","1","1","3","2"
"2752","2","0","2","0","1","3"
"2753","2","0","0","0","1","0"
"2754","2","1","2","2","3","3"
"2755","0","1","0","0","2","1"
"2756","1","1","0","0","1","1"
"2757","1","0","1","0","1","0"
"2758","0","0","2","0","0","0"
"2759","2","0","1","1","3","3"
"2760","0","1","0","2","3","2"
"2761","0","1","1","1","1","2"
"2762","2","1","1","1","0","1"
"2763","1","0","0","2","2","1"
"2764","2","0","2","1","3","3"
"2765","0","1","1","0","2","1"
"2766","0","1","0","2","1","0"
"2767","0","1","0","0","2","0"
"2768","2","1","0","2","0","0"
"2769","2","0","0","2","1","1"
"2770","1","1","0","0","2","1"
"2771","1","1","0","2","1","0"
"2772","1","0","1","0","3","2"
"2773","0","0","1","0","0","0"
"2774","2","0","2","2","0","2"
"2775","0","1","1","0","0","0"
"2776","2","0","1","0","1","1"
"2777","0","0","0","2","1","1"
"2778","2","1","2","0","2","3"
"2779","0","1","2","2","3","3"
"2780","2","0","0","0","2","1"
"2781","0","1","1","1","3","1"
"2782","1","0","2","1","0","1"
"2783","1","0","0","1","2","2"
"2784","0","0","0","0","0","0"
"2785","0","1","2","2","2","3"
"2786","2","0","2","0","3","2"
"2787","2","1","0","1","2","1"
"2788","0","0","0","2","3","1"
"2789","0","1","0","2","1","1"
"2790","1","0","1","1","2","3"
"2791","2","0","0","2","3","2"
"2792","2","0","2","2","0","3"
"2793","0","0","0","2","1","1"
"2794","0","0","1","1","1","1"
"2795","0","0","0","0","2","0"
"2796","2","0","1","1","1","1"
"2797","0","1","2","0","2","1"
"2798","1","0","0","2","1","1"
"2799","2","0","0","0","1","0"
"2800","1","1","1","1","2","2"
"2801","0","0","1","0","1","1"
"2802","1","1","2","0","0","1"
"2803","0","0","0","1","0","0"
"2804","2","1","0","2","2","3"
"2805","0","0","1","0","1","0"
"2806","2","1","2","1","1","3"
"2807","2","0","2","0","0","0"
"2808","0","1","1","2","0","1"
"2809","1","0","0","0","1","0"
"2810","1","1","0","1","0","0"
"2811","2","1","0","2","0","1"
"2812","2","0","1","1","3","3"
"2813","2","0","0","0","0","0"
"2814","1","0","0","1","0","0"
"2815","1","0","1","2","0","0"
"2816","0","1","1","0","2","0"
"2817","0","1","2","1","2","3"
"2818","1","0","1","2","1","3"
"2819","2","0","1","2","2","2"
"2820","0","0","0","1","2","0"
"2821","1","0","1","2","3","3"
"2822","2","1","0","2","2","3"
"2823","2","1","0","0","3","2"
"2824","2","1","1","2","2","3"
"2825","0","1","1","0","1","0"
"2826","1","1","2","1","0","2"
"2827","0","0","0","2","3","2"
"2828","0","1","2","1","3","3"
"2829","0","0","2","0","3","3"
"2830","0","1","0","0","3","0"
"2831","1","0","0","2","2","2"
"2832","1","1","2","2","0","2"
"2833","0","1","0","2","1","2"
"2834","0","1","0","1","3","2"
"2835","0","1","1","1","0","0"
"2836","1","0","0","1","0","0"
"2837","1","1","0","1","2","1"
"2838","0","0","0","1","3","2"
"2839","0","0","1","2","1","1"
"2840","1","1","1","0","2","2"
"2841","0","1","0","1","3","1"
"2842","0","1","1","1","1","1"
"2843","2","1","0","1","1","1"
"2844","1","0","0","0","1","0"
"2845","1","1","2","1","2","3"
"2846","2","1","1","1","1","1"
"2847","2","1","0","1","1","1"
"2848","1","0","1","2","1","1"
"2849","0","1","1","2","1","2"
"2850","2","0","1","2","1","1"
"2851","0","0","0","2","0","0"
"2852","2","1","2","0","3","3"
"2853","0","1","1","1","3","2"
"2854","2","0","2","0","2","3"
"2855","1","0","0","2","0","0"
"2856","0","1","2","1","3","3"
"2857","1","1","0","0","2","0"
"2858","2","1","2","2","3","3"
"2859","0","1","2","1","2","2"
"2860","1","1","1","2","3","3"
"2861","1","0","1","0","1","1"
"2862","1","1","2","0","0","1"
"2863","1","0","0","0","0","0"
"2864","1","0","1","0","1","0"
"2865","0","1","0","0","3","0"
"2866","2","0","2","1","0","3"
"2867","0","0","1","2","2","2"
"2868","2","0","2","2","2","3"
"2869","0","1","0","1","0","0"
"2870","0","0","1","2","2","2"
"2871","1","0","1","2","1","2"
"2872","2","1","0","1","3","3"
"2873","2","1","0","0","1","0"
"2874","0","1","2","1","1","3"
"2875","0","0","0","2","0","1"
"2876","0","1","1","2","3","2"
"2877","0","0","2","1","0","0"
"2878","2","1","0","1","1","1"
"2879","2","0","0","2","1","2"
"2880","0","0","1","1","0","0"
"2881","2","1","2","2","1","3"
"2882","0","0","1","0","2","1"
"2883","2","0","2","1","0","1"
"2884","1","1","1","1","1","1"
"2885","1","0","2","1","1","2"
"2886","2","0","2","2","1","3"
"2887","2","0","1","0","3","2"
"2888","2","1","2","2","2","3"
"2889","1","0","1","2","1","2"
"2890","2","1","0","1","1","1"
"2891","0","0","1","1","2","1"
"2892","2","0","1","1","3","3"
"2893","2","0","2","1","3","3"
"2894","2","1","1","2","3","3"
"2895","0","1","0","1","3","2"
"2896","1","0","1","0","1","1"
"2897","0","1","0","2","1","1"
"2898","2","1","2","2","0","3"
"2899","1","1","0","2","1","1"
"2900","1","0","1","0","1","0"
"2901","0","0","2","2","1","3"
"2902","2","1","1","2","1","2"
"2903","1","0","2","2","3","3"
"2904","0","0","0","0","0","0"
"2905","1","1","0","2","1","2"
"2906","0","1","1","2","2","2"
"2907","1","0","1","2","0","1"
"2908","2","1","0","2","3","3"
"2909","0","1","2","0","1","1"
"2910","1","0","0","1","0","0"
"2911","0","0","0","1","3","1"
"2912","2","1","2","0","0","2"
"2913","0","1","0","2","2","1"
"2914","0","0","1","1","3","2"
"2915","2","0","2","1","2","2"
"2916","0","1","1","1","1","1"
"2917","0","1","0","2","2","1"
"2918","0","1","2","1","1","1"
"2919","2","0","1","0","1","0"
"2920","1","0","2","0","0","1"
"2921","1","1","1","1","0","1"
"2922","2","1","2","2","2","3"
"2923","1","1","0","1","0","0"
"2924","0","1","2","1","0","2"
"2925","1","1","2","0","1","3"
"2926","0","1","1","1","1","1"
"2927","0","0","1","0","3","1"
"2928","0","0","2","0","0","1"
"2929","1","0","1","1","3","2"
"2930","2","1","0","0","2","1"
"2931","2","1","2","2","3","3"
"2932","2","0","0","0","3","3"
"2933","1","1","1","1","3","2"
"2934","0","0","2","0","0","0"
"2935","2","0","1","2","3","3"
"2936","0","1","1","1","3","2"
"2937","0","0","1","0","2","1"
"2938","0","0","1","1","2","1"
"2939","0","0","0","2","1","0"
"2940","0","0","2","0","0","1"
"2941","1","1","1","1","3","2"
"2942","1","1","0","1","0","0"
"2943","0","0","2","2","1","2"
"2944","0","1","1","1","0","0"
"2945","0","0","0","2","2","0"
"2946","2","0","1","0","1","1"
"2947","1","0","0","1","2","1"
"2948","0","1","2","1","1","2"
"2949","0","0","0","1","1","1"
"2950","1","1","1","0","1","1"
"2951","0","0","1","2","3","2"
"2952","0","0","1","2","0","1"
"2953","1","0","0","0","1","0"
"2954","2","0","1","0","0","0"
"2955","2","0","2","1","1","2"
"2956","1","1","2","2","3","3"
"2957","1","1","1","2","0","2"
"2958","0","1","2","1","2","3"
"2959","2","0","2","2","0","3"
"2960","0","0","2","1","1","1"
"2961","1","0","1","1","0","1"
"2962","2","1","1","2","1","3"
"2963","0","0","1","2","3","3"
"2964","0","1","0","1","1","0"
"2965","1","0","1","0","2","1"
"2966","1","1","0","0","2","1"
"2967","2","1","2","1","0","2"
"2968","0","0","0","0","0","0"
"2969","0","0","1","0","2","1"
"2970","2","0","0","0","0","0"
"2971","1","0","1","2","3","3"
"2972","1","0","2","2","1","2"
"2973","2","0","0","0","3","1"
"2974","2","1","0","0","2","1"
"2975","2","1","2","1","1","2"
"2976","1","0","2","0","3","3"
"2977","0","0","0","2","2","2"
"2978","1","1","1","0","3","2"
"2979","2","0","0","1","3","1"
"2980","2","0","1","0","2","1"
"2981","2","1","1","0","0","0"
"2982","0","0","2","2","3","3"
"2983","1","0","1","1","3","2"
"2984","0","1","1","1","1","1"
"2985","0","1","1","2","1","1"
"2986","0","0","1","2","3","2"
"2987","2","0","0","0","0","0"
"2988","1","0","2","1","1","2"
"2989","2","1","0","1","2","2"
"2990","0","1","1","2","3","2"
"2991","0","1","1","2","1","1"
"2992","2","1","1","0","0","1"
"2993","0","0","1","1","0","0"
"2994","2","1","2","1","2","3"
"2995","0","1","2","2","0","0"
"2996","0","1","0","1","1","0"
"2997","1","1","2","0","3","3"
"2998","1","0","0","1","1","0"
"2999","1","1","2","1","3","3"
"3000","0","1","2","0","0","0"
"3001","0","0","2","1","1","2"
"3002","0","0","0","1","2","0"
"3003","1","1","1","1","0","0"
"3004","0","1","1","0","0","0"
"3005","2","0","0","1","2","1"
"3006","0","1","0","1","2","2"
"3007","2","1","1","0","0","0"
"3008","0","0","1","1","1","1"
"3009","2","0","1","1","1","1"
"3010","0","1","2","1","2","3"
"3011","1","0","2","2","1","3"
"3012","2","0","0","0","0","0"
"3013","0","1","2","2","3","3"
"3014","1","1","1","0","3","2"
"3015","1","1","2","1","3","3"
"3016","0","1","0","2","1","1"
"3017","2","1","1","1","0","1"
"3018","0","1","0","0","1","0"
"3019","2","0","0","2","3","2"
"3020","2","0","1","2","2","3"
"3021","1","1","0","2","0","1"
"3022","1","1","0","1","1","1"
"3023","1","1","1","0","3","2"
"3024","0","0","1","2","1","2"
"3025","1","0","2","0","3","3"
"3026","1","0","2","1","3","3"
"3027","1","1","1","2","3","3"
"3028","2","1","0","1","2","2"
"3029","1","1","0","2","3","1"
"3030","0","1","1","1","3","2"
"3031","0","0","1","1","3","1"
"3032","0","1","1","2","0","2"
"3033","0","1","1","2","1","2"
"3034","2","1","0","1","1","1"
"3035","1","0","2","2","0","2"
"3036","1","0","1","0","1","0"
"3037","1","0","2","0","1","3"
"3038","0","0","1","2","3","3"
"3039","2","0","0","0","1","0"
"3040","2","0","2","2","2","3"
"3041","2","1","1","0","3","2"
"3042","1","1","0","2","1","2"
"3043","1","1","2","2","2","3"
"3044","2","1","1","1","0","2"
"3045","2","1","1","2","1","2"
"3046","2","0","1","1","0","0"
"3047","0","1","1","2","2","2"
"3048","2","1","0","1","1","1"
"3049","0","0","1","1","3","2"
"3050","2","0","1","0","0","1"
"3051","1","0","2","0","0","0"
"3052","1","1","0","2","2","2"
"3053","1","1","2","2","2","3"
"3054","0","0","1","1","3","2"
"3055","0","0","2","0","3","2"
"3056","2","1","1","2","0","2"
"3057","2","0","1","2","3","3"
"3058","0","1","1","1","2","1"
"3059","1","0","1","1","3","3"
"3060","0","1","0","1","2","1"
"3061","1","1","2","2","2","3"
"3062","1","1","0","0","2","1"
"3063","0","0","2","1","1","2"
"3064","1","0","0","2","0","0"
"3065","2","0","1","1","1","1"
"3066","0","1","2","1","1","2"
"3067","1","0","0","2","2","1"
"3068","1","0","0","1","1","0"
"3069","1","0","0","0","1","0"
"3070","1","1","1","0","2","0"
"3071","1","1","0","1","3","3"
"3072","1","0","0","1","3","1"
"3073","1","0","2","1","0","1"
"3074","1","0","2","0","1","2"
"3075","2","1","1","1","1","2"
"3076","2","1","1","1","1","1"
"3077","1","0","0","2","3","3"
"3078","2","1","2","0","3","3"
"3079","1","1","2","0","3","3"
"3080","2","0","2","0","2","0"
"3081","1","0","0","1","3","2"
"3082","0","0","2","1","2","3"
"3083","2","0","0","2","0","0"
"3084","0","1","0","0","0","0"
"3085","0","0","1","2","3","3"
"3086","2","0","0","0","0","0"
"3087","2","0","2","1","0","2"
"3088","0","1","2","2","1","3"
"3089","2","1","1","1","3","3"
"3090","0","1","0","1","2","1"
"3091","0","0","2","2","3","3"
"3092","0","0","1","1","3","1"
"3093","1","1","2","0","3","3"
"3094","1","0","0","0","2","0"
"3095","1","1","0","1","0","0"
"3096","1","0","1","0","3","2"
"3097","1","1","2","0","0","0"
"3098","1","1","1","0","1","0"
"3099","0","1","1","2","0","1"
"3100","0","0","1","0","0","0"
"3101","2","1","1","0","2","1"
"3102","0","1","1","1","0","0"
"3103","2","0","0","1","3","1"
"3104","2","1","1","2","1","3"
"3105","2","0","2","1","1","3"
"3106","1","1","1","2","0","1"
"3107","2","1","1","1","3","3"
"3108","1","1","1","0","1","0"
"3109","0","0","2","0","2","2"
"3110","2","1","2","0","3","2"
"3111","1","0","2","1","3","2"
"3112","1","0","1","1","0","0"
"3113","0","1","1","2","2","2"
"3114","1","1","0","1","2","1"
"3115","2","1","0","2","0","0"
"3116","1","1","1","2","3","3"
"3117","0","0","2","0","3","3"
"3118","1","0","2","0","0","0"
"3119","1","1","0","2","2","2"
"3120","2","1","2","2","3","3"
"3121","0","1","2","1","1","3"
"3122","0","0","0","0","1","0"
"3123","0","0","2","1","3","3"
"3124","0","0","2","0","3","2"
"3125","2","0","1","1","3","3"
"3126","0","1","0","2","3","2"
"3127","0","0","2","1","3","3"
"3128","1","1","0","1","3","1"
"3129","0","0","0","1","3","1"
"3130","1","0","2","2","0","3"
"3131","0","0","1","2","0","0"
"3132","0","0","0","0","1","0"
"3133","0","1","0","0","1","0"
"3134","0","0","2","0","3","2"
"3135","1","1","2","2","0","3"
"3136","0","0","1","0","0","0"
"3137","0","1","2","0","1","2"
"3138","2","1","1","0","0","1"
"3139","2","0","1","2","3","3"
"3140","0","1","0","1","3","2"
"3141","2","1","1","0","3","3"
"3142","1","1","2","0","3","3"
"3143","1","1","0","0","0","0"
"3144","1","1","0","2","0","0"
"3145","1","0","0","2","1","0"
"3146","1","0","1","1","2","1"
"3147","1","0","0","2","2","0"
"3148","1","0","0","2","3","1"
"3149","2","0","0","0","2","0"
"3150","1","1","0","0","2","0"
"3151","2","0","2","1","1","3"
"3152","0","0","0","1","1","0"
"3153","2","0","0","0","3","1"
"3154","2","0","0","0","2","2"
"3155","1","0","1","2","2","2"
"3156","0","0","0","1","0","0"
"3157","1","0","0","0","1","0"
"3158","1","1","2","2","1","2"
"3159","2","1","1","1","2","2"
"3160","1","1","2","0","3","3"
"3161","0","0","1","2","0","0"
"3162","1","0","1","0","2","1"
